seed,acc,prec,recall
222,0.807909604519774,0.84,0.6176470588235294
223,0.8022598870056498,0.8235294117647058,0.6176470588235294
224,0.7966101694915254,0.7857142857142857,0.6470588235294118
225,0.7909604519774012,0.7818181818181819,0.6323529411764706
226,0.7909604519774012,0.7719298245614035,0.6470588235294118
227,0.8022598870056498,0.8235294117647058,0.6176470588235294
228,0.8022598870056498,0.8235294117647058,0.6176470588235294
229,0.8022598870056498,0.8113207547169812,0.6323529411764706
230,0.7966101694915254,0.82,0.6029411764705882
231,0.8022598870056498,0.8113207547169812,0.6323529411764706
232,0.7853107344632768,0.7678571428571429,0.6323529411764706
233,0.807909604519774,0.8269230769230769,0.6323529411764706
234,0.8022598870056498,0.8113207547169812,0.6323529411764706
235,0.807909604519774,0.8035714285714286,0.6617647058823529
236,0.7966101694915254,0.7962962962962963,0.6323529411764706
237,0.7966101694915254,0.7962962962962963,0.6323529411764706
238,0.8022598870056498,0.7894736842105263,0.6617647058823529
239,0.7909604519774012,0.7924528301886793,0.6176470588235294
240,0.7966101694915254,0.8076923076923077,0.6176470588235294
241,0.8022598870056498,0.8235294117647058,0.6176470588235294
242,0.7966101694915254,0.8076923076923077,0.6176470588235294
243,0.7966101694915254,0.8076923076923077,0.6176470588235294
244,0.7853107344632768,0.7678571428571429,0.6323529411764706
245,0.7966101694915254,0.8076923076923077,0.6176470588235294
246,0.8022598870056498,0.8235294117647058,0.6176470588235294
247,0.7909604519774012,0.7818181818181819,0.6323529411764706
248,0.7909604519774012,0.7818181818181819,0.6323529411764706
249,0.7966101694915254,0.7857142857142857,0.6470588235294118
250,0.807909604519774,0.8035714285714286,0.6617647058823529
251,0.7966101694915254,0.8076923076923077,0.6176470588235294
252,0.7909604519774012,0.7924528301886793,0.6176470588235294
253,0.8022598870056498,0.7894736842105263,0.6617647058823529
254,0.7909604519774012,0.7924528301886793,0.6176470588235294
255,0.8022598870056498,0.8235294117647058,0.6176470588235294
256,0.7966101694915254,0.8076923076923077,0.6176470588235294
257,0.7909604519774012,0.7818181818181819,0.6323529411764706
258,0.7966101694915254,0.7857142857142857,0.6470588235294118
259,0.7966101694915254,0.8076923076923077,0.6176470588235294
260,0.7966101694915254,0.8076923076923077,0.6176470588235294
261,0.807909604519774,0.84,0.6176470588235294
262,0.8022598870056498,0.8235294117647058,0.6176470588235294
263,0.7966101694915254,0.8076923076923077,0.6176470588235294
