seed,acc,prec,recall
872.0,0.799,0.732,0.754
873.0,0.799,0.746,0.725
874.0,0.799,0.732,0.754
875.0,0.799,0.746,0.725
876.0,0.782,0.727,0.696
877.0,0.804,0.736,0.768
878.0,0.793,0.735,0.725
879.0,0.804,0.75,0.739
880.0,0.788,0.738,0.696
881.0,0.793,0.735,0.725
882.0,0.799,0.746,0.725
883.0,0.793,0.722,0.754
884.0,0.799,0.739,0.739
885.0,0.788,0.731,0.71
886.0,0.804,0.736,0.768
887.0,0.799,0.739,0.739
888.0,0.799,0.754,0.71
889.0,0.782,0.727,0.696
890.0,0.816,0.773,0.739
891.0,0.81,0.761,0.739
892.0,0.804,0.75,0.739
893.0,0.799,0.754,0.71
894.0,0.804,0.758,0.725
895.0,0.804,0.75,0.739
896.0,0.799,0.746,0.725
897.0,0.804,0.758,0.725
898.0,0.799,0.726,0.768
899.0,0.793,0.735,0.725
900.0,0.799,0.739,0.739
901.0,0.804,0.75,0.739
902.0,0.799,0.746,0.725
903.0,0.793,0.742,0.71
904.0,0.782,0.727,0.696
905.0,0.793,0.729,0.739
906.0,0.804,0.743,0.754
907.0,0.81,0.74,0.783
908.0,0.793,0.742,0.71
909.0,0.804,0.75,0.739
910.0,0.799,0.746,0.725
911.0,0.793,0.742,0.71
912.0,0.799,0.746,0.725
913.0,0.804,0.743,0.754
914.0,0.804,0.736,0.768
915.0,0.804,0.758,0.725
916.0,0.804,0.743,0.754
917.0,0.799,0.732,0.754
918.0,0.799,0.746,0.725
919.0,0.799,0.746,0.725
920.0,0.788,0.746,0.681
921.0,0.804,0.743,0.754
922.0,0.793,0.735,0.725
923.0,0.793,0.75,0.696
924.0,0.81,0.778,0.71
925.0,0.793,0.722,0.754
926.0,0.799,0.739,0.739
927.0,0.782,0.734,0.681
928.0,0.788,0.746,0.681
929.0,0.799,0.739,0.739
930.0,0.816,0.75,0.783
931.0,0.793,0.735,0.725
932.0,0.816,0.757,0.768
933.0,0.788,0.718,0.739
934.0,0.799,0.746,0.725
935.0,0.788,0.725,0.725
936.0,0.788,0.738,0.696
937.0,0.799,0.732,0.754
938.0,0.782,0.742,0.667
939.0,0.793,0.735,0.725
940.0,0.793,0.735,0.725
941.0,0.799,0.726,0.768
942.0,0.804,0.75,0.739
943.0,0.799,0.746,0.725
944.0,0.788,0.718,0.739
945.0,0.799,0.739,0.739
946.0,0.804,0.736,0.768
947.0,0.799,0.746,0.725
948.0,0.793,0.742,0.71
949.0,0.788,0.731,0.71
950.0,0.788,0.712,0.754
951.0,0.804,0.736,0.768
952.0,0.799,0.732,0.754
953.0,0.799,0.732,0.754
954.0,0.788,0.725,0.725
955.0,0.799,0.754,0.71
956.0,0.793,0.75,0.696
957.0,0.799,0.732,0.754
958.0,0.804,0.758,0.725
959.0,0.793,0.735,0.725
960.0,0.799,0.732,0.754
961.0,0.804,0.736,0.768
962.0,0.799,0.746,0.725
963.0,0.799,0.746,0.725
964.0,0.788,0.738,0.696
965.0,0.804,0.743,0.754
966.0,0.788,0.738,0.696
967.0,0.81,0.761,0.739
968.0,0.771,0.719,0.667
969.0,0.788,0.725,0.725
970.0,0.793,0.742,0.71
971.0,0.799,0.739,0.739
972.0,0.799,0.732,0.754
973.0,0.804,0.743,0.754
974.0,0.81,0.746,0.768
975.0,0.788,0.725,0.725
976.0,0.788,0.725,0.725
977.0,0.799,0.746,0.725
978.0,0.81,0.754,0.754
979.0,0.793,0.722,0.754
980.0,0.793,0.742,0.71
981.0,0.799,0.732,0.754
982.0,0.793,0.735,0.725
983.0,0.799,0.754,0.71
984.0,0.804,0.75,0.739
985.0,0.81,0.761,0.739
986.0,0.788,0.725,0.725
987.0,0.804,0.736,0.768
988.0,0.804,0.743,0.754
989.0,0.799,0.739,0.739
990.0,0.788,0.725,0.725
991.0,0.788,0.725,0.725
992.0,0.804,0.774,0.696
993.0,0.804,0.743,0.754
994.0,0.788,0.731,0.71
995.0,0.799,0.762,0.696
996.0,0.788,0.725,0.725
997.0,0.799,0.746,0.725
998.0,0.793,0.722,0.754
999.0,0.81,0.769,0.725
1000.0,0.793,0.722,0.754
1001.0,0.793,0.729,0.739
1002.0,0.799,0.732,0.754
1003.0,0.804,0.743,0.754
1004.0,0.799,0.732,0.754
1005.0,0.799,0.746,0.725
1006.0,0.799,0.726,0.768
1007.0,0.799,0.732,0.754
1008.0,0.788,0.738,0.696
1009.0,0.788,0.738,0.696
1010.0,0.793,0.722,0.754
1011.0,0.816,0.757,0.768
1012.0,0.799,0.739,0.739
1013.0,0.799,0.732,0.754
1014.0,0.788,0.725,0.725
1015.0,0.804,0.758,0.725
1016.0,0.799,0.754,0.71
1017.0,0.799,0.754,0.71
1018.0,0.788,0.718,0.739
1019.0,0.799,0.726,0.768
1020.0,0.81,0.769,0.725
1021.0,0.799,0.746,0.725
1022.0,0.81,0.761,0.739
1023.0,0.799,0.754,0.71
1024.0,0.777,0.71,0.71
1025.0,0.81,0.746,0.768
1026.0,0.799,0.739,0.739
1027.0,0.799,0.726,0.768
1028.0,0.804,0.758,0.725
1029.0,0.793,0.735,0.725
1030.0,0.793,0.722,0.754
1031.0,0.804,0.75,0.739
1032.0,0.788,0.731,0.71
1033.0,0.81,0.769,0.725
1034.0,0.804,0.736,0.768
1035.0,0.793,0.735,0.725
1036.0,0.788,0.725,0.725
1037.0,0.782,0.721,0.71
1038.0,0.799,0.746,0.725
1039.0,0.799,0.726,0.768
1040.0,0.804,0.75,0.739
1041.0,0.804,0.758,0.725
1042.0,0.804,0.75,0.739
1043.0,0.804,0.766,0.71
1044.0,0.799,0.726,0.768
1045.0,0.799,0.732,0.754
1046.0,0.804,0.743,0.754
1047.0,0.788,0.738,0.696
1048.0,0.799,0.762,0.696
1049.0,0.804,0.743,0.754
1050.0,0.799,0.732,0.754
1051.0,0.799,0.732,0.754
1052.0,0.799,0.746,0.725
1053.0,0.782,0.727,0.696
1054.0,0.804,0.75,0.739
1055.0,0.799,0.754,0.71
1056.0,0.799,0.746,0.725
1057.0,0.799,0.739,0.739
1058.0,0.799,0.726,0.768
1059.0,0.793,0.729,0.739
1060.0,0.804,0.736,0.768
1061.0,0.793,0.722,0.754
1062.0,0.793,0.742,0.71
1063.0,0.804,0.743,0.754
1064.0,0.804,0.75,0.739
1065.0,0.804,0.743,0.754
1066.0,0.804,0.766,0.71
1067.0,0.804,0.736,0.768
1068.0,0.799,0.754,0.71
1069.0,0.799,0.739,0.739
1070.0,0.799,0.732,0.754
1071.0,0.799,0.746,0.725
1072.0,0.799,0.732,0.754
1073.0,0.799,0.726,0.768
1074.0,0.804,0.736,0.768
1075.0,0.799,0.739,0.739
1076.0,0.788,0.731,0.71
1077.0,0.799,0.726,0.768
1078.0,0.804,0.758,0.725
1079.0,0.799,0.746,0.725
1080.0,0.804,0.743,0.754
1081.0,0.793,0.75,0.696
1082.0,0.788,0.725,0.725
1083.0,0.782,0.727,0.696
1084.0,0.793,0.729,0.739
1085.0,0.799,0.746,0.725
1086.0,0.799,0.746,0.725
1087.0,0.804,0.75,0.739
1088.0,0.804,0.75,0.739
1089.0,0.799,0.746,0.725
1090.0,0.799,0.732,0.754
1091.0,0.804,0.75,0.739
1092.0,0.793,0.735,0.725
1093.0,0.804,0.758,0.725
1094.0,0.788,0.725,0.725
1095.0,0.799,0.746,0.725
1096.0,0.804,0.758,0.725
1097.0,0.799,0.732,0.754
1098.0,0.804,0.75,0.739
1099.0,0.81,0.769,0.725
1100.0,0.793,0.735,0.725
1101.0,0.804,0.743,0.754
1102.0,0.788,0.725,0.725
1103.0,0.793,0.735,0.725
1104.0,0.804,0.75,0.739
1105.0,0.799,0.77,0.681
1106.0,0.799,0.746,0.725
1107.0,0.81,0.746,0.768
1108.0,0.799,0.739,0.739
1109.0,0.799,0.732,0.754
1110.0,0.793,0.735,0.725
1111.0,0.799,0.754,0.71
1112.0,0.788,0.731,0.71
1113.0,0.788,0.738,0.696
1114.0,0.782,0.721,0.71
1115.0,0.804,0.743,0.754
1116.0,0.799,0.754,0.71
1117.0,0.793,0.742,0.71
1118.0,0.782,0.734,0.681
1119.0,0.782,0.721,0.71
1120.0,0.804,0.736,0.768
1121.0,0.804,0.743,0.754
1122.0,0.788,0.731,0.71
1123.0,0.81,0.761,0.739
1124.0,0.788,0.738,0.696
1125.0,0.799,0.746,0.725
1126.0,0.799,0.754,0.71
1127.0,0.788,0.725,0.725
1128.0,0.793,0.742,0.71
1129.0,0.799,0.732,0.754
1130.0,0.81,0.746,0.768
1131.0,0.799,0.746,0.725
1132.0,0.81,0.74,0.783
1133.0,0.788,0.738,0.696
1134.0,0.799,0.746,0.725
1135.0,0.804,0.736,0.768
1136.0,0.788,0.738,0.696
1137.0,0.793,0.735,0.725
1138.0,0.804,0.736,0.768
1139.0,0.799,0.746,0.725
1140.0,0.804,0.75,0.739
1141.0,0.81,0.761,0.739
1142.0,0.793,0.735,0.725
1143.0,0.804,0.736,0.768
1144.0,0.799,0.739,0.739
1145.0,0.799,0.754,0.71
1146.0,0.793,0.735,0.725
1147.0,0.804,0.758,0.725
1148.0,0.793,0.729,0.739
1149.0,0.793,0.729,0.739
1150.0,0.793,0.742,0.71
1151.0,0.799,0.746,0.725
1152.0,0.799,0.732,0.754
1153.0,0.793,0.722,0.754
1154.0,0.793,0.75,0.696
1155.0,0.81,0.746,0.768
1156.0,0.804,0.736,0.768
1157.0,0.804,0.758,0.725
1158.0,0.793,0.735,0.725
1159.0,0.793,0.735,0.725
1160.0,0.793,0.742,0.71
1161.0,0.804,0.758,0.725
1162.0,0.793,0.75,0.696
1163.0,0.799,0.754,0.71
1164.0,0.793,0.735,0.725
1165.0,0.81,0.74,0.783
1166.0,0.804,0.73,0.783
1167.0,0.804,0.743,0.754
1168.0,0.788,0.718,0.739
1169.0,0.788,0.731,0.71
1170.0,0.799,0.739,0.739
1171.0,0.799,0.732,0.754
1172.0,0.81,0.761,0.739
1173.0,0.788,0.738,0.696
1174.0,0.788,0.738,0.696
1175.0,0.788,0.725,0.725
1176.0,0.788,0.746,0.681
1177.0,0.81,0.761,0.739
1178.0,0.799,0.746,0.725
1179.0,0.799,0.739,0.739
1180.0,0.793,0.735,0.725
1181.0,0.788,0.731,0.71
1182.0,0.793,0.75,0.696
1183.0,0.788,0.725,0.725
1184.0,0.799,0.739,0.739
1185.0,0.793,0.742,0.71
1186.0,0.804,0.75,0.739
1187.0,0.799,0.746,0.725
1188.0,0.793,0.75,0.696
1189.0,0.799,0.746,0.725
1190.0,0.804,0.743,0.754
1191.0,0.804,0.758,0.725
1192.0,0.793,0.722,0.754
1193.0,0.782,0.742,0.667
1194.0,0.804,0.736,0.768
1195.0,0.799,0.732,0.754
1196.0,0.799,0.746,0.725
1197.0,0.799,0.746,0.725
1198.0,0.782,0.734,0.681
1199.0,0.782,0.727,0.696
1200.0,0.799,0.754,0.71
1201.0,0.804,0.75,0.739
1202.0,0.799,0.726,0.768
1203.0,0.799,0.732,0.754
1204.0,0.788,0.712,0.754
1205.0,0.799,0.732,0.754
1206.0,0.799,0.739,0.739
1207.0,0.804,0.758,0.725
1208.0,0.81,0.761,0.739
1209.0,0.793,0.75,0.696
1210.0,0.793,0.722,0.754
1211.0,0.793,0.742,0.71
1212.0,0.793,0.735,0.725
1213.0,0.804,0.758,0.725
1214.0,0.804,0.736,0.768
1215.0,0.799,0.746,0.725
1216.0,0.799,0.746,0.725
1217.0,0.788,0.725,0.725
1218.0,0.793,0.75,0.696
1219.0,0.799,0.754,0.71
1220.0,0.788,0.731,0.71
1221.0,0.799,0.754,0.71
1222.0,0.799,0.739,0.739
1223.0,0.804,0.736,0.768
1224.0,0.788,0.725,0.725
1225.0,0.793,0.722,0.754
1226.0,0.81,0.761,0.739
1227.0,0.799,0.746,0.725
1228.0,0.782,0.727,0.696
1229.0,0.788,0.718,0.739
1230.0,0.782,0.727,0.696
1231.0,0.799,0.739,0.739
1232.0,0.804,0.75,0.739
1233.0,0.804,0.736,0.768
1234.0,0.793,0.722,0.754
1235.0,0.804,0.736,0.768
1236.0,0.782,0.727,0.696
1237.0,0.793,0.742,0.71
1238.0,0.799,0.732,0.754
1239.0,0.793,0.735,0.725
1240.0,0.799,0.726,0.768
1241.0,0.793,0.729,0.739
1242.0,0.804,0.743,0.754
1243.0,0.799,0.732,0.754
1244.0,0.788,0.725,0.725
1245.0,0.799,0.732,0.754
1246.0,0.799,0.739,0.739
1247.0,0.793,0.729,0.739
1248.0,0.804,0.736,0.768
1249.0,0.777,0.704,0.725
1250.0,0.804,0.75,0.739
1251.0,0.804,0.75,0.739
1252.0,0.81,0.746,0.768
1253.0,0.799,0.732,0.754
1254.0,0.793,0.722,0.754
1255.0,0.799,0.746,0.725
1256.0,0.799,0.746,0.725
1257.0,0.81,0.769,0.725
1258.0,0.804,0.758,0.725
1259.0,0.799,0.746,0.725
1260.0,0.799,0.732,0.754
1261.0,0.804,0.75,0.739
1262.0,0.793,0.729,0.739
1263.0,0.799,0.746,0.725
1264.0,0.788,0.738,0.696
1265.0,0.793,0.722,0.754
1266.0,0.804,0.758,0.725
1267.0,0.788,0.731,0.71
1268.0,0.81,0.761,0.739
1269.0,0.799,0.762,0.696
1270.0,0.799,0.746,0.725
1271.0,0.804,0.758,0.725
1272.0,0.793,0.735,0.725
1273.0,0.804,0.75,0.739
1274.0,0.793,0.722,0.754
1275.0,0.793,0.735,0.725
1276.0,0.81,0.746,0.768
1277.0,0.804,0.743,0.754
1278.0,0.799,0.739,0.739
1279.0,0.81,0.746,0.768
1280.0,0.793,0.735,0.725
1281.0,0.777,0.71,0.71
1282.0,0.799,0.746,0.725
1283.0,0.788,0.725,0.725
1284.0,0.799,0.739,0.739
1285.0,0.793,0.722,0.754
1286.0,0.804,0.766,0.71
1287.0,0.804,0.758,0.725
1288.0,0.793,0.75,0.696
1289.0,0.793,0.75,0.696
1290.0,0.799,0.746,0.725
1291.0,0.793,0.75,0.696
1292.0,0.793,0.722,0.754
1293.0,0.799,0.732,0.754
1294.0,0.816,0.773,0.739
1295.0,0.81,0.761,0.739
1296.0,0.799,0.746,0.725
1297.0,0.793,0.729,0.739
1298.0,0.799,0.732,0.754
1299.0,0.799,0.762,0.696
1300.0,0.793,0.75,0.696
1301.0,0.793,0.742,0.71
1302.0,0.793,0.742,0.71
1303.0,0.81,0.761,0.739
1304.0,0.782,0.742,0.667
1305.0,0.793,0.735,0.725
1306.0,0.799,0.732,0.754
1307.0,0.788,0.725,0.725
1308.0,0.804,0.743,0.754
1309.0,0.799,0.746,0.725
1310.0,0.799,0.754,0.71
1311.0,0.788,0.725,0.725
1312.0,0.804,0.743,0.754
1313.0,0.799,0.746,0.725
1314.0,0.804,0.75,0.739
1315.0,0.799,0.746,0.725
1316.0,0.799,0.732,0.754
1317.0,0.793,0.722,0.754
1318.0,0.799,0.746,0.725
1319.0,0.788,0.718,0.739
1320.0,0.799,0.732,0.754
1321.0,0.799,0.746,0.725
1322.0,0.799,0.746,0.725
1323.0,0.788,0.731,0.71
1324.0,0.793,0.722,0.754
1325.0,0.81,0.769,0.725
1326.0,0.799,0.746,0.725
1327.0,0.804,0.758,0.725
1328.0,0.804,0.743,0.754
1329.0,0.799,0.732,0.754
1330.0,0.799,0.746,0.725
1331.0,0.782,0.714,0.725
1332.0,0.804,0.743,0.754
1333.0,0.804,0.743,0.754
1334.0,0.788,0.725,0.725
1335.0,0.799,0.732,0.754
1336.0,0.788,0.725,0.725
1337.0,0.804,0.743,0.754
1338.0,0.799,0.739,0.739
1339.0,0.81,0.746,0.768
1340.0,0.799,0.746,0.725
1341.0,0.799,0.739,0.739
1342.0,0.782,0.727,0.696
1343.0,0.793,0.722,0.754
1344.0,0.81,0.746,0.768
1345.0,0.804,0.736,0.768
1346.0,0.793,0.735,0.725
1347.0,0.804,0.75,0.739
1348.0,0.793,0.729,0.739
1349.0,0.799,0.754,0.71
1350.0,0.799,0.754,0.71
1351.0,0.788,0.725,0.725
1352.0,0.793,0.735,0.725
1353.0,0.799,0.732,0.754
1354.0,0.799,0.746,0.725
1355.0,0.81,0.746,0.768
1356.0,0.793,0.722,0.754
1357.0,0.81,0.761,0.739
1358.0,0.782,0.727,0.696
1359.0,0.793,0.75,0.696
1360.0,0.799,0.746,0.725
1361.0,0.799,0.746,0.725
1362.0,0.788,0.725,0.725
1363.0,0.793,0.735,0.725
1364.0,0.793,0.729,0.739
1365.0,0.782,0.727,0.696
1366.0,0.788,0.738,0.696
1367.0,0.799,0.746,0.725
1368.0,0.804,0.758,0.725
1369.0,0.793,0.742,0.71
1370.0,0.782,0.714,0.725
1371.0,0.777,0.73,0.667
1372.0,0.804,0.743,0.754
1373.0,0.81,0.746,0.768
1374.0,0.799,0.726,0.768
1375.0,0.793,0.722,0.754
1376.0,0.804,0.743,0.754
1377.0,0.799,0.746,0.725
1378.0,0.793,0.735,0.725
1379.0,0.799,0.726,0.768
1380.0,0.788,0.725,0.725
1381.0,0.793,0.75,0.696
1382.0,0.799,0.739,0.739
1383.0,0.804,0.736,0.768
1384.0,0.799,0.746,0.725
1385.0,0.793,0.735,0.725
1386.0,0.804,0.736,0.768
1387.0,0.782,0.742,0.667
1388.0,0.804,0.743,0.754
1389.0,0.793,0.722,0.754
1390.0,0.804,0.736,0.768
1391.0,0.788,0.738,0.696
1392.0,0.81,0.754,0.754
1393.0,0.799,0.732,0.754
1394.0,0.804,0.736,0.768
1395.0,0.804,0.743,0.754
1396.0,0.793,0.722,0.754
1397.0,0.804,0.75,0.739
1398.0,0.793,0.722,0.754
1399.0,0.793,0.75,0.696
1400.0,0.793,0.722,0.754
1401.0,0.793,0.722,0.754
1402.0,0.804,0.743,0.754
1403.0,0.793,0.75,0.696
1404.0,0.804,0.75,0.739
1405.0,0.81,0.761,0.739
1406.0,0.81,0.746,0.768
1407.0,0.782,0.742,0.667
1408.0,0.799,0.739,0.739
1409.0,0.804,0.736,0.768
1410.0,0.788,0.725,0.725
1411.0,0.793,0.735,0.725
1412.0,0.788,0.725,0.725
1413.0,0.777,0.716,0.696
1414.0,0.799,0.732,0.754
1415.0,0.782,0.714,0.725
1416.0,0.799,0.746,0.725
1417.0,0.81,0.746,0.768
1418.0,0.799,0.732,0.754
1419.0,0.793,0.735,0.725
1420.0,0.804,0.736,0.768
1421.0,0.816,0.773,0.739
1422.0,0.777,0.716,0.696
1423.0,0.782,0.721,0.71
1424.0,0.804,0.736,0.768
1425.0,0.804,0.75,0.739
1426.0,0.804,0.743,0.754
1427.0,0.804,0.743,0.754
1428.0,0.81,0.769,0.725
1429.0,0.81,0.746,0.768
1430.0,0.793,0.735,0.725
1431.0,0.799,0.732,0.754
1432.0,0.804,0.758,0.725
1433.0,0.788,0.731,0.71
1434.0,0.793,0.735,0.725
1435.0,0.782,0.714,0.725
1436.0,0.799,0.739,0.739
1437.0,0.799,0.754,0.71
1438.0,0.799,0.746,0.725
1439.0,0.793,0.722,0.754
1440.0,0.804,0.758,0.725
1441.0,0.81,0.74,0.783
1442.0,0.799,0.746,0.725
1443.0,0.782,0.721,0.71
1444.0,0.793,0.742,0.71
1445.0,0.793,0.729,0.739
1446.0,0.793,0.742,0.71
1447.0,0.804,0.75,0.739
1448.0,0.788,0.738,0.696
1449.0,0.782,0.742,0.667
1450.0,0.788,0.712,0.754
1451.0,0.799,0.746,0.725
1452.0,0.799,0.746,0.725
1453.0,0.799,0.754,0.71
1454.0,0.799,0.739,0.739
1455.0,0.799,0.746,0.725
1456.0,0.793,0.722,0.754
1457.0,0.804,0.75,0.739
1458.0,0.799,0.726,0.768
1459.0,0.799,0.732,0.754
1460.0,0.804,0.75,0.739
1461.0,0.788,0.725,0.725
1462.0,0.799,0.732,0.754
1463.0,0.793,0.735,0.725
1464.0,0.799,0.739,0.739
1465.0,0.804,0.758,0.725
1466.0,0.788,0.738,0.696
1467.0,0.81,0.761,0.739
1468.0,0.81,0.754,0.754
1469.0,0.788,0.738,0.696
1470.0,0.793,0.75,0.696
1471.0,0.788,0.725,0.725
1472.0,0.788,0.738,0.696
1473.0,0.81,0.746,0.768
1474.0,0.804,0.75,0.739
1475.0,0.816,0.773,0.739
1476.0,0.81,0.746,0.768
1477.0,0.793,0.729,0.739
1478.0,0.799,0.726,0.768
1479.0,0.804,0.743,0.754
1480.0,0.799,0.732,0.754
1481.0,0.788,0.731,0.71
1482.0,0.799,0.746,0.725
1483.0,0.788,0.738,0.696
1484.0,0.793,0.722,0.754
1485.0,0.799,0.732,0.754
1486.0,0.804,0.743,0.754
1487.0,0.788,0.731,0.71
1488.0,0.788,0.718,0.739
1489.0,0.81,0.746,0.768
1490.0,0.793,0.722,0.754
1491.0,0.804,0.758,0.725
1492.0,0.804,0.774,0.696
1493.0,0.804,0.736,0.768
1494.0,0.799,0.732,0.754
1495.0,0.793,0.742,0.71
1496.0,0.799,0.732,0.754
1497.0,0.788,0.725,0.725
1498.0,0.793,0.75,0.696
1499.0,0.793,0.735,0.725
1500.0,0.788,0.718,0.739
1501.0,0.804,0.758,0.725
1502.0,0.804,0.743,0.754
1503.0,0.782,0.727,0.696
1504.0,0.804,0.758,0.725
1505.0,0.782,0.714,0.725
1506.0,0.793,0.735,0.725
1507.0,0.81,0.746,0.768
1508.0,0.81,0.761,0.739
1509.0,0.788,0.731,0.71
1510.0,0.804,0.743,0.754
1511.0,0.804,0.743,0.754
1512.0,0.793,0.742,0.71
1513.0,0.799,0.746,0.725
1514.0,0.788,0.738,0.696
1515.0,0.793,0.75,0.696
1516.0,0.804,0.736,0.768
1517.0,0.777,0.716,0.696
1518.0,0.804,0.743,0.754
1519.0,0.816,0.773,0.739
1520.0,0.81,0.754,0.754
1521.0,0.804,0.758,0.725
1522.0,0.804,0.758,0.725
1523.0,0.782,0.714,0.725
1524.0,0.782,0.714,0.725
1525.0,0.793,0.735,0.725
1526.0,0.799,0.739,0.739
1527.0,0.793,0.722,0.754
1528.0,0.793,0.722,0.754
1529.0,0.799,0.726,0.768
1530.0,0.799,0.746,0.725
1531.0,0.81,0.746,0.768
1532.0,0.81,0.746,0.768
1533.0,0.799,0.746,0.725
1534.0,0.804,0.758,0.725
1535.0,0.793,0.75,0.696
1536.0,0.804,0.743,0.754
1537.0,0.788,0.712,0.754
1538.0,0.788,0.738,0.696
1539.0,0.799,0.746,0.725
1540.0,0.793,0.742,0.71
1541.0,0.799,0.732,0.754
1542.0,0.799,0.739,0.739
1543.0,0.804,0.743,0.754
1544.0,0.793,0.758,0.681
1545.0,0.804,0.758,0.725
1546.0,0.81,0.769,0.725
1547.0,0.804,0.758,0.725
1548.0,0.804,0.758,0.725
1549.0,0.793,0.75,0.696
1550.0,0.788,0.731,0.71
1551.0,0.804,0.758,0.725
1552.0,0.788,0.738,0.696
1553.0,0.799,0.739,0.739
1554.0,0.81,0.761,0.739
1555.0,0.777,0.716,0.696
1556.0,0.804,0.758,0.725
1557.0,0.799,0.732,0.754
1558.0,0.81,0.74,0.783
1559.0,0.81,0.761,0.739
1560.0,0.799,0.746,0.725
1561.0,0.804,0.758,0.725
1562.0,0.804,0.743,0.754
1563.0,0.804,0.743,0.754
1564.0,0.799,0.732,0.754
1565.0,0.799,0.732,0.754
1566.0,0.793,0.729,0.739
1567.0,0.782,0.714,0.725
1568.0,0.799,0.739,0.739
1569.0,0.804,0.75,0.739
1570.0,0.799,0.762,0.696
1571.0,0.788,0.731,0.71
1572.0,0.793,0.735,0.725
1573.0,0.799,0.746,0.725
1574.0,0.799,0.754,0.71
1575.0,0.799,0.732,0.754
1576.0,0.804,0.736,0.768
1577.0,0.799,0.732,0.754
1578.0,0.799,0.746,0.725
1579.0,0.793,0.722,0.754
1580.0,0.799,0.746,0.725
1581.0,0.799,0.732,0.754
1582.0,0.804,0.75,0.739
1583.0,0.793,0.742,0.71
1584.0,0.788,0.738,0.696
1585.0,0.804,0.743,0.754
1586.0,0.799,0.726,0.768
1587.0,0.816,0.773,0.739
1588.0,0.782,0.714,0.725
1589.0,0.793,0.735,0.725
1590.0,0.782,0.721,0.71
1591.0,0.793,0.742,0.71
1592.0,0.804,0.75,0.739
1593.0,0.799,0.746,0.725
1594.0,0.804,0.736,0.768
1595.0,0.804,0.758,0.725
1596.0,0.788,0.731,0.71
1597.0,0.793,0.722,0.754
1598.0,0.793,0.722,0.754
1599.0,0.799,0.746,0.725
1600.0,0.804,0.736,0.768
1601.0,0.799,0.746,0.725
1602.0,0.804,0.75,0.739
1603.0,0.793,0.729,0.739
1604.0,0.799,0.732,0.754
1605.0,0.804,0.743,0.754
1606.0,0.782,0.708,0.739
1607.0,0.793,0.729,0.739
1608.0,0.804,0.743,0.754
1609.0,0.799,0.732,0.754
1610.0,0.804,0.758,0.725
1611.0,0.788,0.725,0.725
1612.0,0.788,0.725,0.725
1613.0,0.793,0.722,0.754
1614.0,0.799,0.732,0.754
1615.0,0.804,0.758,0.725
1616.0,0.804,0.743,0.754
1617.0,0.793,0.722,0.754
1618.0,0.816,0.781,0.725
1619.0,0.788,0.725,0.725
1620.0,0.799,0.739,0.739
1621.0,0.788,0.725,0.725
1622.0,0.788,0.725,0.725
1623.0,0.799,0.732,0.754
1624.0,0.788,0.725,0.725
1625.0,0.771,0.706,0.696
1626.0,0.81,0.754,0.754
1627.0,0.804,0.758,0.725
1628.0,0.804,0.758,0.725
1629.0,0.782,0.703,0.754
1630.0,0.777,0.71,0.71
1631.0,0.804,0.758,0.725
1632.0,0.81,0.761,0.739
1633.0,0.804,0.758,0.725
1634.0,0.799,0.739,0.739
1635.0,0.788,0.738,0.696
1636.0,0.788,0.746,0.681
1637.0,0.793,0.722,0.754
1638.0,0.793,0.735,0.725
1639.0,0.777,0.716,0.696
1640.0,0.81,0.769,0.725
1641.0,0.804,0.743,0.754
1642.0,0.799,0.732,0.754
1643.0,0.793,0.742,0.71
1644.0,0.804,0.736,0.768
1645.0,0.782,0.721,0.71
1646.0,0.81,0.761,0.739
1647.0,0.788,0.738,0.696
1648.0,0.793,0.729,0.739
1649.0,0.799,0.754,0.71
1650.0,0.793,0.75,0.696
1651.0,0.799,0.739,0.739
1652.0,0.777,0.73,0.667
1653.0,0.799,0.746,0.725
1654.0,0.793,0.735,0.725
1655.0,0.804,0.736,0.768
1656.0,0.799,0.754,0.71
1657.0,0.804,0.736,0.768
1658.0,0.788,0.725,0.725
1659.0,0.782,0.727,0.696
1660.0,0.793,0.735,0.725
1661.0,0.799,0.739,0.739
1662.0,0.804,0.758,0.725
1663.0,0.804,0.743,0.754
1664.0,0.799,0.762,0.696
1665.0,0.804,0.736,0.768
1666.0,0.777,0.71,0.71
1667.0,0.771,0.706,0.696
1668.0,0.804,0.75,0.739
1669.0,0.788,0.725,0.725
1670.0,0.799,0.746,0.725
1671.0,0.799,0.732,0.754
1672.0,0.804,0.736,0.768
1673.0,0.804,0.75,0.739
1674.0,0.804,0.75,0.739
1675.0,0.799,0.739,0.739
1676.0,0.799,0.732,0.754
1677.0,0.799,0.754,0.71
1678.0,0.793,0.735,0.725
1679.0,0.799,0.746,0.725
1680.0,0.81,0.761,0.739
1681.0,0.799,0.732,0.754
1682.0,0.788,0.725,0.725
1683.0,0.788,0.725,0.725
1684.0,0.793,0.735,0.725
1685.0,0.799,0.746,0.725
1686.0,0.804,0.758,0.725
1687.0,0.799,0.726,0.768
1688.0,0.804,0.758,0.725
1689.0,0.799,0.746,0.725
1690.0,0.804,0.736,0.768
1691.0,0.804,0.766,0.71
1692.0,0.793,0.742,0.71
1693.0,0.793,0.735,0.725
1694.0,0.799,0.739,0.739
1695.0,0.804,0.75,0.739
1696.0,0.793,0.735,0.725
1697.0,0.793,0.75,0.696
1698.0,0.793,0.75,0.696
1699.0,0.799,0.726,0.768
1700.0,0.788,0.754,0.667
1701.0,0.788,0.725,0.725
